op,device,dtype,n,iters,avg_ns,bandwidth_GBs
dot,NVIDIA A100-PCIE-40GB,float32,46000,100,16541,22.24651068316133
dot,NVIDIA A100-PCIE-40GB,float32,47000,100,16520,22.760235447371798
dot,NVIDIA A100-PCIE-40GB,float32,48000,100,16528,23.232780969932307
dot,NVIDIA A100-PCIE-40GB,float32,49000,100,16611,23.5984364831828
dot,NVIDIA A100-PCIE-40GB,float32,50000,100,16480,24.271240824712493
dot,NVIDIA A100-PCIE-40GB,float32,51000,100,16579,24.60830276897689
dot,NVIDIA A100-PCIE-40GB,float32,52000,100,16576,25.095283655128064
dot,NVIDIA A100-PCIE-40GB,float32,53000,100,16792,25.249803331425703
dot,NVIDIA A100-PCIE-40GB,float32,54000,100,16723,25.83226844989048
dot,NVIDIA A100-PCIE-40GB,float32,55000,100,16743,26.279262556112197
dot,NVIDIA A100-PCIE-40GB,float32,56000,100,19603,22.853306766364216
dot,NVIDIA A100-PCIE-40GB,float32,57000,100,19779,23.05416059346263
dot,NVIDIA A100-PCIE-40GB,float32,58000,100,19567,23.713370763662528
dot,NVIDIA A100-PCIE-40GB,float32,59000,100,19668,23.997567704154733
dot,NVIDIA A100-PCIE-40GB,float32,60000,100,19654,24.421701734704
dot,NVIDIA A100-PCIE-40GB,float32,61000,100,19862,24.56875046255204
dot,NVIDIA A100-PCIE-40GB,float32,62000,100,19803,25.04592594687234
dot,NVIDIA A100-PCIE-40GB,float32,63000,100,20023,25.170965291536213
dot,NVIDIA A100-PCIE-40GB,float32,64000,100,19735,25.942887139320398
dot,NVIDIA A100-PCIE-40GB,float32,65000,100,19978,26.02814944362328
dot,NVIDIA A100-PCIE-40GB,float32,66000,100,19927,26.49559611076765
dot,NVIDIA A100-PCIE-40GB,float32,67000,100,19655,27.27026203363909
dot,NVIDIA A100-PCIE-40GB,float32,68000,100,19916,27.314584682744112
dot,NVIDIA A100-PCIE-40GB,float32,69000,100,19862,27.79118948808327
dot,NVIDIA A100-PCIE-40GB,float32,70000,100,19838,28.22728610773952
dot,NVIDIA A100-PCIE-40GB,float32,71000,100,19975,28.43422058447341
dot,NVIDIA A100-PCIE-40GB,float32,72000,100,19840,29.030926504883094
dot,NVIDIA A100-PCIE-40GB,float32,73000,100,19907,29.33504387447615
dot,NVIDIA A100-PCIE-40GB,float32,74000,100,19839,29.839687288142002
dot,NVIDIA A100-PCIE-40GB,float32,75000,100,20200,29.702720323640843
dot,NVIDIA A100-PCIE-40GB,float32,76000,100,19909,30.53807791931217
dot,NVIDIA A100-PCIE-40GB,float32,77000,100,19821,31.077412522885535
dot,NVIDIA A100-PCIE-40GB,float32,78000,100,20108,31.03203908843385
dot,NVIDIA A100-PCIE-40GB,float32,79000,100,19893,31.768627876769894
dot,NVIDIA A100-PCIE-40GB,float32,80000,100,19904,32.15354927456066
dot,NVIDIA A100-PCIE-40GB,float32,81000,100,20137,32.17894672546939
dot,NVIDIA A100-PCIE-40GB,float32,82000,100,20024,32.759165699955005
dot,NVIDIA A100-PCIE-40GB,float32,83000,100,20190,32.88732376926372
dot,NVIDIA A100-PCIE-40GB,float32,84000,100,20260,33.16795422822317
dot,NVIDIA A100-PCIE-40GB,float32,85000,100,19992,34.013350239969185
dot,NVIDIA A100-PCIE-40GB,float32,86000,100,19966,34.457923769857125
dot,NVIDIA A100-PCIE-40GB,float32,87000,100,20151,34.5382175798535
dot,NVIDIA A100-PCIE-40GB,float32,88000,100,19997,35.20438294567674
dot,NVIDIA A100-PCIE-40GB,float32,89000,100,20263,35.13647956162307
dot,NVIDIA A100-PCIE-40GB,float32,90000,100,20057,35.89697567979898
dot,NVIDIA A100-PCIE-40GB,float32,91000,100,19975,36.44517379291632
dot,NVIDIA A100-PCIE-40GB,float32,92000,100,20254,36.33760398923696
dot,NVIDIA A100-PCIE-40GB,float32,93000,100,20249,36.740831458843104
dot,NVIDIA A100-PCIE-40GB,float32,94000,100,20316,37.015032927136005
dot,NVIDIA A100-PCIE-40GB,float32,95000,100,20194,37.633152033972834
dot,NVIDIA A100-PCIE-40GB,float32,96000,100,20111,38.187543601174866
dot,NVIDIA A100-PCIE-40GB,float32,97000,100,20108,38.59022354481041
dot,NVIDIA A100-PCIE-40GB,float32,98000,100,20206,38.800029891859765
dot,NVIDIA A100-PCIE-40GB,float32,99000,100,20288,39.03752778096793
dot,NVIDIA A100-PCIE-40GB,float32,100000,100,20170,39.661843125511886
dotc,NVIDIA A100-PCIE-40GB,float32,1000,100,19493,0.8207876791561481
dotc,NVIDIA A100-PCIE-40GB,float32,2000,100,19711,1.6234565114050357
dotc,NVIDIA A100-PCIE-40GB,float32,3000,100,20290,2.365658912398172
dotc,NVIDIA A100-PCIE-40GB,float32,4000,100,20132,3.178926893622178
dotc,NVIDIA A100-PCIE-40GB,float32,5000,100,20222,3.9560287405488004
dotc,NVIDIA A100-PCIE-40GB,float32,6000,100,20182,4.756492364343352
dotc,NVIDIA A100-PCIE-40GB,float32,7000,100,20138,5.561602694993763
dotc,NVIDIA A100-PCIE-40GB,float32,8000,100,20130,6.358415959624059
dotc,NVIDIA A100-PCIE-40GB,float32,9000,100,19656,7.325824702172158
dotc,NVIDIA A100-PCIE-40GB,float32,10000,100,19626,8.15207699636723
dotc,NVIDIA A100-PCIE-40GB,float32,11000,100,19929,8.831138594684859
dotc,NVIDIA A100-PCIE-40GB,float32,12000,100,19813,9.690533812139916
dotc,NVIDIA A100-PCIE-40GB,float32,13000,100,19769,10.52118830752017
dotc,NVIDIA A100-PCIE-40GB,float32,14000,100,19567,11.44735443462334
dotc,NVIDIA A100-PCIE-40GB,float32,15000,100,19421,12.357489823092237
dotc,NVIDIA A100-PCIE-40GB,float32,16000,100,20145,12.70754624727793
dotc,NVIDIA A100-PCIE-40GB,float32,17000,100,20296,13.40109425846868
dotc,NVIDIA A100-PCIE-40GB,float32,18000,100,20356,14.147717894505185
dotc,NVIDIA A100-PCIE-40GB,float32,19000,100,19938,15.246830640311718
dotc,NVIDIA A100-PCIE-40GB,float32,20000,100,20624,15.515828569489093
dotc,NVIDIA A100-PCIE-40GB,float32,21000,100,20030,16.774645123895233
dotc,NVIDIA A100-PCIE-40GB,float32,22000,100,20407,17.248712716809457
dotc,NVIDIA A100-PCIE-40GB,float32,23000,100,20311,18.11787747096093
dotc,NVIDIA A100-PCIE-40GB,float32,24000,100,20186,19.0224727728474
dotc,NVIDIA A100-PCIE-40GB,float32,25000,100,20353,19.652629939504294
dotc,NVIDIA A100-PCIE-40GB,float32,26000,100,20325,20.46740467404674
dotc,NVIDIA A100-PCIE-40GB,float32,27000,100,20367,21.210594692048677
dotc,NVIDIA A100-PCIE-40GB,float32,28000,100,20433,21.925027173819952
dotc,NVIDIA A100-PCIE-40GB,float32,29000,100,20237,22.92812970205785
dotc,NVIDIA A100-PCIE-40GB,float32,30000,100,20500,23.413629073483673
dotc,NVIDIA A100-PCIE-40GB,float32,31000,100,20324,24.404488654618916
dotc,NVIDIA A100-PCIE-40GB,float32,32000,100,20500,24.9754513751864
dotc,NVIDIA A100-PCIE-40GB,float32,33000,100,20360,25.932247093058947
dotc,NVIDIA A100-PCIE-40GB,float32,34000,100,20485,26.555161024833957
dotc,NVIDIA A100-PCIE-40GB,float32,35000,100,20321,27.55636999937998
dotc,NVIDIA A100-PCIE-40GB,float32,36000,100,20337,28.321522045797277
dotc,NVIDIA A100-PCIE-40GB,float32,37000,100,20303,29.15740516824857
dotc,NVIDIA A100-PCIE-40GB,float32,38000,100,20268,29.996960834231267
dotc,NVIDIA A100-PCIE-40GB,float32,39000,100,20904,29.84973242872061
dotc,NVIDIA A100-PCIE-40GB,float32,40000,100,21347,29.980639065428527
dotc,NVIDIA A100-PCIE-40GB,float32,41000,100,24206,27.100259807216354
dotc,NVIDIA A100-PCIE-40GB,float32,42000,100,24291,27.663861035204736
dotc,NVIDIA A100-PCIE-40GB,float32,43000,100,24441,28.149075540171758
dotc,NVIDIA A100-PCIE-40GB,float32,44000,100,24329,28.936517227092473
dotc,NVIDIA A100-PCIE-40GB,float32,45000,100,24525,29.356924340274478
dotc,NVIDIA A100-PCIE-40GB,float32,46000,100,24002,30.66311485586253
dotc,NVIDIA A100-PCIE-40GB,float32,47000,100,23986,31.35121658979643
dotc,NVIDIA A100-PCIE-40GB,float32,48000,100,24252,31.66673401345341
dotc,NVIDIA A100-PCIE-40GB,float32,49000,100,24580,31.894799235663918
dotc,NVIDIA A100-PCIE-40GB,float32,50000,100,24674,32.4215712060784
dotc,NVIDIA A100-PCIE-40GB,float32,51000,100,24734,32.99043762462381
dotc,NVIDIA A100-PCIE-40GB,float32,52000,100,24899,33.41451346540634
dotc,NVIDIA A100-PCIE-40GB,float32,53000,100,24578,34.50169863905446
dotc,NVIDIA A100-PCIE-40GB,float32,54000,100,24518,35.238524843567866
dotc,NVIDIA A100-PCIE-40GB,float32,55000,100,24751,35.55360190308735
dotc,NVIDIA A100-PCIE-40GB,float32,56000,100,30340,29.531854191743474
dotc,NVIDIA A100-PCIE-40GB,float32,57000,100,30271,30.127048936634097
dotc,NVIDIA A100-PCIE-40GB,float32,58000,100,30519,30.406510138670725
dotc,NVIDIA A100-PCIE-40GB,float32,59000,100,30523,30.92729464800545
dotc,NVIDIA A100-PCIE-40GB,float32,60000,100,30429,31.548851424627824
dotc,NVIDIA A100-PCIE-40GB,float32,61000,100,30558,31.938949483446397
dotc,NVIDIA A100-PCIE-40GB,float32,62000,100,30652,32.36312469883862
dotc,NVIDIA A100-PCIE-40GB,float32,63000,100,30543,33.00238186833425
dotc,NVIDIA A100-PCIE-40GB,float32,64000,100,30643,33.416853711848816
dotc,NVIDIA A100-PCIE-40GB,float32,65000,100,30947,33.60490838461852
dotc,NVIDIA A100-PCIE-40GB,float32,66000,100,30475,34.6513308276746
dotc,NVIDIA A100-PCIE-40GB,float32,67000,100,30838,34.76187789371556
dotc,NVIDIA A100-PCIE-40GB,float32,68000,100,30935,35.169757112097464
dotc,NVIDIA A100-PCIE-40GB,float32,69000,100,30966,35.65199391203452
dotc,NVIDIA A100-PCIE-40GB,float32,70000,100,30829,36.3284166713699
dotc,NVIDIA A100-PCIE-40GB,float32,71000,100,30930,36.72718137957768
dotc,NVIDIA A100-PCIE-40GB,float32,72000,100,31134,37.000659716623765
dotc,NVIDIA A100-PCIE-40GB,float32,73000,100,30775,37.952809840175775
dotc,NVIDIA A100-PCIE-40GB,float32,74000,100,30687,38.58243443430135
dotc,NVIDIA A100-PCIE-40GB,float32,75000,100,30600,39.215160842616164
dotc,NVIDIA A100-PCIE-40GB,float32,76000,100,30784,39.50021829068003
dotc,NVIDIA A100-PCIE-40GB,float32,77000,100,30899,39.87175018536156
dotc,NVIDIA A100-PCIE-40GB,float32,78000,100,30665,40.6973464221391
dotc,NVIDIA A100-PCIE-40GB,float32,79000,100,30811,41.02339079745383
dotc,NVIDIA A100-PCIE-40GB,float32,80000,100,30865,41.4706933413942
dotc,NVIDIA A100-PCIE-40GB,float32,81000,100,31048,41.741819118783816
dotc,NVIDIA A100-PCIE-40GB,float32,82000,100,30897,42.4635184326301
dotc,NVIDIA A100-PCIE-40GB,float32,83000,100,30921,42.94775541382653
dotc,NVIDIA A100-PCIE-40GB,float32,84000,100,30844,43.572871737546066
dotc,NVIDIA A100-PCIE-40GB,float32,85000,100,30846,44.08959524454813
dotc,NVIDIA A100-PCIE-40GB,float32,86000,100,31180,44.129522714837975
dotc,NVIDIA A100-PCIE-40GB,float32,87000,100,30871,45.09001482917298
dotc,NVIDIA A100-PCIE-40GB,float32,88000,100,30912,45.54778489929184
dotc,NVIDIA A100-PCIE-40GB,float32,89000,100,31763,44.83078111654461
dotc,NVIDIA A100-PCIE-40GB,float32,90000,100,31630,45.525751293452984
dotc,NVIDIA A100-PCIE-40GB,float32,91000,100,31485,46.24375860122793
dotc,NVIDIA A100-PCIE-40GB,float32,92000,100,31350,46.95343348577251
dotc,NVIDIA A100-PCIE-40GB,float32,93000,100,31265,47.59183096456296
dotc,NVIDIA A100-PCIE-40GB,float32,94000,100,31119,48.329328383004786
dotc,NVIDIA A100-PCIE-40GB,float32,95000,100,31417,48.38115693987909
dotc,NVIDIA A100-PCIE-40GB,float32,96000,100,31312,49.053892215568865
dotc,NVIDIA A100-PCIE-40GB,float32,97000,100,31414,49.40436229059251
dotc,NVIDIA A100-PCIE-40GB,float32,98000,100,31785,49.33129044741089
dotc,NVIDIA A100-PCIE-40GB,float32,99000,100,31375,50.4853316844858
dotc,NVIDIA A100-PCIE-40GB,float32,100000,100,31991,50.01297211464223
dotu,NVIDIA A100-PCIE-40GB,float32,1000,100,22003,0.7271679489818967
dotu,NVIDIA A100-PCIE-40GB,float32,2000,100,21891,1.461761239573531
dotu,NVIDIA A100-PCIE-40GB,float32,3000,100,22255,2.156730504391867
dotu,NVIDIA A100-PCIE-40GB,float32,4000,100,22319,2.867485005069624
dotu,NVIDIA A100-PCIE-40GB,float32,5000,100,22357,3.5781567840958086
dotu,NVIDIA A100-PCIE-40GB,float32,6000,100,22465,4.273314044068551
dotu,NVIDIA A100-PCIE-40GB,float32,7000,100,22381,5.004099340307796
dotu,NVIDIA A100-PCIE-40GB,float32,8000,100,22486,5.692185296640677
dotu,NVIDIA A100-PCIE-40GB,float32,9000,100,22085,6.5200323466049195
dotu,NVIDIA A100-PCIE-40GB,float32,10000,100,22030,7.262628917337212
dotu,NVIDIA A100-PCIE-40GB,float32,11000,100,22139,7.9497431690928435
dotu,NVIDIA A100-PCIE-40GB,float32,12000,100,22085,8.693514230875287
dotu,NVIDIA A100-PCIE-40GB,float32,13000,100,22234,9.354717858561163
dotu,NVIDIA A100-PCIE-40GB,float32,14000,100,21860,10.246937469436451
dotu,NVIDIA A100-PCIE-40GB,float32,15000,100,22052,10.883183984306449
dotu,NVIDIA A100-PCIE-40GB,float32,16000,100,22313,11.472864881919124
dotu,NVIDIA A100-PCIE-40GB,float32,17000,100,22790,11.934923076788067
dotu,NVIDIA A100-PCIE-40GB,float32,18000,100,22670,12.703991700058756
dotu,NVIDIA A100-PCIE-40GB,float32,19000,100,22513,13.503081278777332
dotu,NVIDIA A100-PCIE-40GB,float32,20000,100,22509,14.216301922266151
dotu,NVIDIA A100-PCIE-40GB,float32,21000,100,22421,14.985803627099685
dotu,NVIDIA A100-PCIE-40GB,float32,22000,100,22605,15.571383513001441
dotu,NVIDIA A100-PCIE-40GB,float32,23000,100,23065,15.954239080342166
dotu,NVIDIA A100-PCIE-40GB,float32,24000,100,22241,17.265333099531947
dotu,NVIDIA A100-PCIE-40GB,float32,25000,100,22652,17.657814509955916
dotu,NVIDIA A100-PCIE-40GB,float32,26000,100,22813,18.234625274067294
dotu,NVIDIA A100-PCIE-40GB,float32,27000,100,22793,18.95263026971962
dotu,NVIDIA A100-PCIE-40GB,float32,28000,100,22954,19.517193427585113
dotu,NVIDIA A100-PCIE-40GB,float32,29000,100,22699,20.44076275763511
dotu,NVIDIA A100-PCIE-40GB,float32,30000,100,23160,20.724950119794528
dotu,NVIDIA A100-PCIE-40GB,float32,31000,100,22820,21.73509130491178
dotu,NVIDIA A100-PCIE-40GB,float32,32000,100,23053,22.20884293663366
dotu,NVIDIA A100-PCIE-40GB,float32,33000,100,22408,23.56242435926271
dotu,NVIDIA A100-PCIE-40GB,float32,34000,100,22602,24.068070165503375
dotu,NVIDIA A100-PCIE-40GB,float32,35000,100,22478,24.91306009341508
dotu,NVIDIA A100-PCIE-40GB,float32,36000,100,22481,25.62133972917888
dotu,NVIDIA A100-PCIE-40GB,float32,37000,100,22731,26.04317888672449
dotu,NVIDIA A100-PCIE-40GB,float32,38000,100,22512,27.006966287044076
dotu,NVIDIA A100-PCIE-40GB,float32,39000,100,23189,26.909031947575684
dotu,NVIDIA A100-PCIE-40GB,float32,40000,100,23561,27.163187090695335
dotu,NVIDIA A100-PCIE-40GB,float32,41000,100,23995,27.337923826375846
dotu,NVIDIA A100-PCIE-40GB,float32,42000,100,23988,28.013061089733085
dotu,NVIDIA A100-PCIE-40GB,float32,43000,100,24006,28.658737749222716
dotu,NVIDIA A100-PCIE-40GB,float32,44000,100,24312,28.956715058108802
dotu,NVIDIA A100-PCIE-40GB,float32,45000,100,24406,29.50015671958257
dotu,NVIDIA A100-PCIE-40GB,float32,46000,100,24077,30.56832581515882
dotu,NVIDIA A100-PCIE-40GB,float32,47000,100,24074,31.236253659979255
dotu,NVIDIA A100-PCIE-40GB,float32,48000,100,24610,31.206281239295695
dotu,NVIDIA A100-PCIE-40GB,float32,49000,100,24408,32.120208240554135
dotu,NVIDIA A100-PCIE-40GB,float32,50000,100,24555,32.57972360176989
dotu,NVIDIA A100-PCIE-40GB,float32,51000,100,24468,33.34835916673239
dotu,NVIDIA A100-PCIE-40GB,float32,52000,100,24463,34.010490928355594
dotu,NVIDIA A100-PCIE-40GB,float32,53000,100,24477,34.644301482228656
dotu,NVIDIA A100-PCIE-40GB,float32,54000,100,24315,35.53234986039981
dotu,NVIDIA A100-PCIE-40GB,float32,55000,100,24573,35.810439068537924
dotu,NVIDIA A100-PCIE-40GB,float32,56000,100,30287,29.58282928066181
dotu,NVIDIA A100-PCIE-40GB,float32,57000,100,30294,30.10408686085343
dotu,NVIDIA A100-PCIE-40GB,float32,58000,100,30549,30.37730710409989
dotu,NVIDIA A100-PCIE-40GB,float32,59000,100,30522,30.927699948890666
dotu,NVIDIA A100-PCIE-40GB,float32,60000,100,30491,31.484452583758483
dotu,NVIDIA A100-PCIE-40GB,float32,61000,100,30509,31.990140743508558
dotu,NVIDIA A100-PCIE-40GB,float32,62000,100,30579,32.43951355118167
dotu,NVIDIA A100-PCIE-40GB,float32,63000,100,30544,33.00099886951936
dotu,NVIDIA A100-PCIE-40GB,float32,64000,100,30705,33.34855295287758
dotu,NVIDIA A100-PCIE-40GB,float32,65000,100,30657,33.923106103973666
dotu,NVIDIA A100-PCIE-40GB,float32,66000,100,30724,34.37023381523265
dotu,NVIDIA A100-PCIE-40GB,float32,67000,100,30913,34.67782136587269
dotu,NVIDIA A100-PCIE-40GB,float32,68000,100,30940,35.16455102980745
dotu,NVIDIA A100-PCIE-40GB,float32,69000,100,30908,35.71822590419039
dotu,NVIDIA A100-PCIE-40GB,float32,70000,100,30875,36.274692701531826
dotu,NVIDIA A100-PCIE-40GB,float32,71000,100,30926,36.73245419032908
dotu,NVIDIA A100-PCIE-40GB,float32,72000,100,30898,37.283483934443204
dotu,NVIDIA A100-PCIE-40GB,float32,73000,100,30659,38.095561149572696
dotu,NVIDIA A100-PCIE-40GB,float32,74000,100,30588,38.707104257454546
dotu,NVIDIA A100-PCIE-40GB,float32,75000,100,30518,39.32020606409325
dotu,NVIDIA A100-PCIE-40GB,float32,76000,100,30856,39.408649874563174
dotu,NVIDIA A100-PCIE-40GB,float32,77000,100,30660,40.18187516939498
dotu,NVIDIA A100-PCIE-40GB,float32,78000,100,30631,40.74205383043862
dotu,NVIDIA A100-PCIE-40GB,float32,79000,100,30959,40.827255810858695
dotu,NVIDIA A100-PCIE-40GB,float32,80000,100,30703,41.68846082945707
dotu,NVIDIA A100-PCIE-40GB,float32,81000,100,30685,42.23447760741684
dotu,NVIDIA A100-PCIE-40GB,float32,82000,100,30682,42.76122808161137
dotu,NVIDIA A100-PCIE-40GB,float32,83000,100,30775,43.151740756819144
dotu,NVIDIA A100-PCIE-40GB,float32,84000,100,30865,43.54318404997617
dotu,NVIDIA A100-PCIE-40GB,float32,85000,100,30793,44.16469143331635
dotu,NVIDIA A100-PCIE-40GB,float32,86000,100,30832,44.62855163484504
dotu,NVIDIA A100-PCIE-40GB,float32,87000,100,30947,44.97903724826522
dotu,NVIDIA A100-PCIE-40GB,float32,88000,100,30757,45.77684244475649
dotu,NVIDIA A100-PCIE-40GB,float32,89000,100,31128,45.74571294565127
dotu,NVIDIA A100-PCIE-40GB,float32,90000,100,30965,46.50363697194152
dotu,NVIDIA A100-PCIE-40GB,float32,91000,100,30857,47.18514367973473
dotu,NVIDIA A100-PCIE-40GB,float32,92000,100,30792,47.803801766207584
dotu,NVIDIA A100-PCIE-40GB,float32,93000,100,30941,48.090907328045915
dotu,NVIDIA A100-PCIE-40GB,float32,94000,100,31003,48.51004180443164
dotu,NVIDIA A100-PCIE-40GB,float32,95000,100,31111,48.85650074313309
dotu,NVIDIA A100-PCIE-40GB,float32,96000,100,31164,49.28759213747388
dotu,NVIDIA A100-PCIE-40GB,float32,97000,100,31126,49.861291156849425
dotu,NVIDIA A100-PCIE-40GB,float32,98000,100,31237,50.196431955663236
dotu,NVIDIA A100-PCIE-40GB,float32,99000,100,31143,50.86069851903535
dotu,NVIDIA A100-PCIE-40GB,float32,100000,100,31326,51.07566956212509
iamax,NVIDIA A100-PCIE-40GB,float32,1000,100,15456,0.25878510743463734
iamax,NVIDIA A100-PCIE-40GB,float32,2000,100,16335,0.48972435864473685
iamax,NVIDIA A100-PCIE-40GB,float32,3000,100,17043,0.7040625583051807
iamax,NVIDIA A100-PCIE-40GB,float32,4000,100,17447,0.917041029561964
iamax,NVIDIA A100-PCIE-40GB,float32,5000,100,17848,1.1205492484196053
iamax,NVIDIA A100-PCIE-40GB,float32,6000,100,18667,1.2856396726975667
iamax,NVIDIA A100-PCIE-40GB,float32,7000,100,19121,1.4643072493145213
iamax,NVIDIA A100-PCIE-40GB,float32,8000,100,19672,1.6266394746767818
iamax,NVIDIA A100-PCIE-40GB,float32,9000,100,20541,1.7525488632529937
iamax,NVIDIA A100-PCIE-40GB,float32,10000,100,20832,1.920119200999998
iamax,NVIDIA A100-PCIE-40GB,float32,11000,100,21264,2.0692240080774984
iamax,NVIDIA A100-PCIE-40GB,float32,12000,100,22121,2.169836737867448
iamax,NVIDIA A100-PCIE-40GB,float32,13000,100,22615,2.299291729712951
iamax,NVIDIA A100-PCIE-40GB,float32,14000,100,23314,2.401958282273848
iamax,NVIDIA A100-PCIE-40GB,float32,15000,100,24035,2.4962587322250775
iamax,NVIDIA A100-PCIE-40GB,float32,16000,100,24328,2.6306335634315627
iamax,NVIDIA A100-PCIE-40GB,float32,17000,100,25146,2.704169790049053
iamax,NVIDIA A100-PCIE-40GB,float32,18000,100,25570,2.815718278000558
iamax,NVIDIA A100-PCIE-40GB,float32,19000,100,26313,2.888289695456454
iamax,NVIDIA A100-PCIE-40GB,float32,20000,100,26400,3.0302490826867854
iamax,NVIDIA A100-PCIE-40GB,float32,21000,100,27351,3.071167731094403
iamax,NVIDIA A100-PCIE-40GB,float32,22000,100,27987,3.144234991548082
iamax,NVIDIA A100-PCIE-40GB,float32,23000,100,28161,3.2668517172454616
iamax,NVIDIA A100-PCIE-40GB,float32,24000,100,28818,3.3312143108966796
iamax,NVIDIA A100-PCIE-40GB,float32,25000,100,29433,3.3974638611769086
iamax,NVIDIA A100-PCIE-40GB,float32,26000,100,29964,3.470729734275592
iamax,NVIDIA A100-PCIE-40GB,float32,27000,100,30660,3.522408388028508
iamax,NVIDIA A100-PCIE-40GB,float32,28000,100,31520,3.553266800527533
iamax,NVIDIA A100-PCIE-40GB,float32,29000,100,31793,3.648582384203903
iamax,NVIDIA A100-PCIE-40GB,float32,30000,100,32572,3.6840542771716653
iamax,NVIDIA A100-PCIE-40GB,float32,31000,100,33359,3.7170297215495096
iamax,NVIDIA A100-PCIE-40GB,float32,32000,100,33547,3.815527587605855
iamax,NVIDIA A100-PCIE-40GB,float32,33000,100,34139,3.8664346024807275
iamax,NVIDIA A100-PCIE-40GB,float32,34000,100,34856,3.901733689462163
iamax,NVIDIA A100-PCIE-40GB,float32,35000,100,35048,3.9944317621235994
iamax,NVIDIA A100-PCIE-40GB,float32,36000,100,35907,4.01032882468402
iamax,NVIDIA A100-PCIE-40GB,float32,37000,100,36865,4.014563098895507
iamax,NVIDIA A100-PCIE-40GB,float32,38000,100,36922,4.116773359709573
iamax,NVIDIA A100-PCIE-40GB,float32,39000,100,37702,4.1376248282952
iamax,NVIDIA A100-PCIE-40GB,float32,40000,100,38034,4.206703750513021
iamax,NVIDIA A100-PCIE-40GB,float32,41000,100,38541,4.255174512750086
iamax,NVIDIA A100-PCIE-40GB,float32,42000,100,39317,4.272951024605331
iamax,NVIDIA A100-PCIE-40GB,float32,43000,100,39670,4.3356957833846055
iamax,NVIDIA A100-PCIE-40GB,float32,44000,100,40232,4.3745727956254274
iamax,NVIDIA A100-PCIE-40GB,float32,45000,100,40760,4.416032454894522
iamax,NVIDIA A100-PCIE-40GB,float32,46000,100,41351,4.449632457940695
iamax,NVIDIA A100-PCIE-40GB,float32,47000,100,42144,4.4608409349542955
iamax,NVIDIA A100-PCIE-40GB,float32,48000,100,42673,4.499257271045804
iamax,NVIDIA A100-PCIE-40GB,float32,49000,100,43336,4.5227119750106315
iamax,NVIDIA A100-PCIE-40GB,float32,50000,100,43601,4.587021298457294
iamax,NVIDIA A100-PCIE-40GB,float32,51000,100,44382,4.596439381751865
iamax,NVIDIA A100-PCIE-40GB,float32,52000,100,44746,4.648381245927079
iamax,NVIDIA A100-PCIE-40GB,float32,53000,100,45491,4.66023378546394
iamax,NVIDIA A100-PCIE-40GB,float32,54000,100,46296,4.665538153626235
iamax,NVIDIA A100-PCIE-40GB,float32,55000,100,46710,4.709866849923304
iamax,NVIDIA A100-PCIE-40GB,float32,56000,100,47243,4.741414071712618
iamax,NVIDIA A100-PCIE-40GB,float32,57000,100,31921,7.142546110930633
iamax,NVIDIA A100-PCIE-40GB,float32,58000,100,32249,7.193999212381121
iamax,NVIDIA A100-PCIE-40GB,float32,59000,100,32445,7.273785277858598
iamax,NVIDIA A100-PCIE-40GB,float32,60000,100,32651,7.35037169910886
iamax,NVIDIA A100-PCIE-40GB,float32,61000,100,33146,7.361270965669024
iamax,NVIDIA A100-PCIE-40GB,float32,62000,100,33787,7.340057773357959
iamax,NVIDIA A100-PCIE-40GB,float32,63000,100,34181,7.372372385550501
iamax,NVIDIA A100-PCIE-40GB,float32,64000,100,34352,7.45215700646853
iamax,NVIDIA A100-PCIE-40GB,float32,65000,100,34653,7.502760871716928
iamax,NVIDIA A100-PCIE-40GB,float32,66000,100,35049,7.532307608030125
iamax,NVIDIA A100-PCIE-40GB,float32,67000,100,35340,7.5833696703130045
iamax,NVIDIA A100-PCIE-40GB,float32,68000,100,35705,7.617897465900807
iamax,NVIDIA A100-PCIE-40GB,float32,69000,100,36165,7.631525611095796
iamax,NVIDIA A100-PCIE-40GB,float32,70000,100,36492,7.672708559290033
iamax,NVIDIA A100-PCIE-40GB,float32,71000,100,36807,7.71590892727946
iamax,NVIDIA A100-PCIE-40GB,float32,72000,100,37364,7.707939739969441
iamax,NVIDIA A100-PCIE-40GB,float32,73000,100,37934,7.697393325200106
iamax,NVIDIA A100-PCIE-40GB,float32,74000,100,38131,7.762590607265365
iamax,NVIDIA A100-PCIE-40GB,float32,75000,100,38446,7.802955603523502
iamax,NVIDIA A100-PCIE-40GB,float32,76000,100,38989,7.796876991698121
iamax,NVIDIA A100-PCIE-40GB,float32,77000,100,39157,7.865578288552315
iamax,NVIDIA A100-PCIE-40GB,float32,78000,100,39500,7.898710181133627
iamax,NVIDIA A100-PCIE-40GB,float32,79000,100,39941,7.911632077061299
iamax,NVIDIA A100-PCIE-40GB,float32,80000,100,40360,7.928587214954901
iamax,NVIDIA A100-PCIE-40GB,float32,81000,100,40654,7.969560215561845
iamax,NVIDIA A100-PCIE-40GB,float32,82000,100,41059,7.988471272069066
iamax,NVIDIA A100-PCIE-40GB,float32,83000,100,41260,8.046442515075567
iamax,NVIDIA A100-PCIE-40GB,float32,84000,100,41701,8.05721775638139
iamax,NVIDIA A100-PCIE-40GB,float32,85000,100,41969,8.101099819607569
iamax,NVIDIA A100-PCIE-40GB,float32,86000,100,42391,8.114782657105378
